Longitude,Latitude,title/0/en,notes/en,time,severity_rating,0/name
29.00562,-0.25324,"NDC-R militias detained a local humanitarian actor representing the ""Programme d'Assistance Multisectoriel"" (PASMU) and accused him of supporting MM Mazembe militias faction at Kasugho village, Lubero territory.","NDC-R militias detained a local humanitarian official representing the ""Programme d'Assistance Multisectoriel"" (PASMU) in Kasugho village, Lubero territory. They accused him of supporting the Mai-Mai Mazembe. The armed group demanded $500 in ransom.",10/11/2017,1,Kidnap for Ransom
29.53708,-1.03952,FDLR-RUD combatants raided the village of Kisorora in Rutshuru territory during the night.,"FDLR-RUD combatants raided the village of Kisorora in Rutshuru territory during the night. The assailants looted money from three houses and kidnapped a 19-year-old man. They demanded $5,000 in ransom. ",10/10/2017,3,Kidnap for Ransom
29.02347,-1.65878,"Armed men identified as FARDC soldiers raided the village of Kashenda, Masisi territory.","Armed men identified as FARDC soldiers raided the village of Kashenda, Masisi territory. The FARDC looted civilians' belongings and shot and wounded three men. ",10/10/2017,1,Looting
29.01544,-1.62231,"An FARDC shot a man in the village of Shasha, Masisi territory.","An FARDC shot a man in the village of Shasha, Masisi territory. The victim died on the spot. ",10/10/2017,3,Killing
29.035943,-4.329016,"FARDC troops clashed with coalition of armed groups in Kasandjala village, in Fizi territory.",FARDC troops reportedly clashed with a coalition of armed groups in Kasandjala and Matete villages. No casualties were reported.,10/10/2017,1,Clash
29.199178,-0.276221,"The Mai-Mai Mazembe released the man they had kidnapped on 27 September 2017 in Kitsombiro, Lubero territory.","The Mai-Mai Mazembe released the man they had kidnapped on 27 September 2017 in Kitsombiro, Lubero territory. The hostage's family paid a ransom of $5,500 to obtain the victim's release. ",10/10/2017,1,Returnee
29.52644,-1.27705,FDLR combatants broke into six houses in Nyarukwangara in Rutshuru territory during the night.,"FDLR combatants broke into six houses in Nyarukwangara in Rutshuru territory during the night. The assailants looted money, 26 goats, telephones and other goods. ",10/10/2017,1,Looting
28.51666,-2.01666,The Raia Mutomboki Mungoro shot and killed a woman they accused of being a witch in Lumenje in Kalehe territory.,"The Raia Mutomboki Mungoro shot and killed a woman they accused of being a witch in Lumenje in Kalehe territory. They also shot and wounded a man who wanted to rescue his wife, the alleged witch. ",10/10/2017,3,Killing
29.848837,0.7213,FARDC troops and alleged ADF rebel fighters clashed at PK36 along Mbau-Kamango road in Beni territory,"FARDC troops and alleged ADF rebel fighters clashed at PK36 along Mbau-Kamango road in Beni territory. At least two FARDC soldiers were killed, one injured and three others abducted.&nbsp;",10/10/2017,3,Clash
29.17308,-0.70062,"Suspected MM Mazembe killed at least 9 people in the villages of Butsiri and Mirangi, in Kanyabayonga.","Suspected Mai-Mai Mazembe killed at least 9 people in the villages of Butsiri and Mirangi, in Kanyabayonga.&nbsp;",10/10/2017,5,Killing
29.298028,-0.23908,Three FARDC broke into a health center in Kipese in Lubero territory.,"Three FARDC broke into a health center in Kipese in Lubero territory. The soldiers looted money, telephones and other goods. They then went to the Catholic Church, where they shot three civilians. One man died and a man and a woman were wounded. ",10/9/2017,3,Killing
28.51226,-0.7594,CNRD militias clashed with Nyatura/Kasongo militia group at Goriba area in Masisi territory,The CNRD clashed with the Nyatura Kasongo militia group at Goriba in Masisi territory.&nbsp;,10/9/2017,1,Clash
29.051419,-1.568895,"A policeman shot a 16-year-old boy in Sake, Masisi territory. The victim died on the spot.","A policeman shot a 16-year-old boy in Sake, Masisi territory. The victim died on the spot. ",10/9/2017,3,Killing
29.00321,-4.33203,"FARDC troops repordly attacked a coalition of armed groups at Burembo village, Fizi territory.","FARDC troops reportedly attacked a coalition of armed groups in Burembo village, Fizi territory. No casualties were reported.",10/9/2017,1,Clash
29.22363,-1.02579,FDLR-FOCA combatants shot and killed a woman and a man who were bringing the ransom that had been demanded for the release of two hostages kidnapped on 06/10/2017 in Kishishe in Rutshuru territory.,FDLR-FOCA combatants shot and killed a woman and a man who were bringing the ransom that had been demanded for the release of two hostages kidnapped on 06/10/2017 in Kishishe in Rutshuru territory. ,10/9/2017,3,Killing
28.8755,-4.09852,FARDC troops clashed with Mai-Mai Ebu Ela militias at Lumanya village in Fizi territory,FARDC troops clashed with Mai-Mai Ebu Ela militias at Lumanya village in Fizi territory on 9 October 2017.&nbsp;,10/9/2017,1,Clash
29.3486,-0.37765,Four Mai-Mai militias killed in a clash between FARDC and Mai-Mai Mazembe at Kauli village in Lubero territory,Four Mai-Mai combatants were killed in a clash between the FARDC and the Mai-Mai Mazembe at Kauli village in Lubero territory.,10/9/2017,3,Clash
29.62377,0.66397,"The ADF attacked a MONUSCO base in Mamundioma, in Beni territory.","The ADF attacked a MONUSCO base in Mamundioma, in Beni territory. There were at least two deaths among the peacekeepers. <br>",10/9/2017,3,Killing
29.2244,-0.40288,Men carrying crude weapons and firearms broke into a house in Kyanguwe in Lubero territory.,Men carrying crude weapons and firearms broke into a house in Kyanguwe in Lubero territory. The assailants abducted a man and killed him with a machete not far from his home. ,10/8/2017,3,Killing
29.1493,-0.52973,Mai-Mai fighters allegedly attacked a PNC position at Mighobwe village in Lubero territory,"Mai-Mai fighters allegedly attacked police station at Mighobwe village in Lubero territory on 8 October 2017, around 19:30 hours. FARDC troops intervened and repelled the attack. No casualty was recorded.&nbsp;",10/8/2017,1,Clash
28.91944,-4.38064,A coalition of Armed groups reportedly attacked FARDC position at Namatungulu village in Fizi territory,"A coalition of armed groups reportedly attacked the FARDC position at Namatungulu village in Fizi territory on 8 October 2017, around 17:00 hours.&nbsp;",10/8/2017,1,Clash
29.316447,-0.139594,The FARDC attacked the Mai-Mai Kilalo in the villge of Masereka in Lubero territory.,The FARDC attacked the Mai-Mai Kilalo in the villge of Masereka in Lubero territory. One Mai-Mai Kilalo died and one was injured during the attack. ,10/8/2017,3,Clash
28.469,-1.95724,"The FARDC shot around at random in Kabenga, Kalehe territory after the Raia Mutomboki Shukuru captured two FARDC and seized their weapons.","The FARDC shot around at random in Kabenga, Kalehe territory after the Raia Mutomboki Shukuru captured two FARDC and seized their weapons. The FARDC wounded a woman and a 15-year-old boy. ",10/8/2017,1,Serious Injury
28.469,-1.95724,The Raia Mutomboki Shukuru captured two FARDC at a check point set up in the village of Kabenga in Kalehe territory.,The Raia Mutomboki Shukuru captured two FARDC at a check point set up in the village of Kabenga in Kalehe territory. The Raia Mutomboki stole their two weapons. ,10/8/2017,1,Clash
29.489632,0.500582,Two armed men wearing police uniforms broke into a house in Kasabinyole neighborhood of Beni.,Two armed men wearing police uniforms broke into a house in Kasabinyole neighborhood of Beni. The assailants stole a TV and kitchen utensils. ,10/8/2017,1,Looting
27.3465,-2.69438,The Mai-Mai Malaika attacked the FARDC forces at Nepanepa and Matala in Shabunda territory.,"The Mai-Mai Malaika attacked FARDC forces at Nepanepa and Matala, Shabunda territory on 8 October 2017. The fighting lasted until 10 October.<br>",10/8/2017,1,Clash
27.29051,-3.884568,The Mai-Mai Malaika attacked the FARDC position in Matala in Shabunda territory.,The Mai-Mai Malaika attacked the FARDC position in Matala in Shabunda territory. ,10/8/2017,1,Clash
29.225,-0.92418,"Unidentified men killed a 19-year-old woman with a machete in Kashalira, Rutshuru territory.","Unidentified men killed a 19-year-old woman with a machete in Kashalira, Rutshuru territory. ",10/7/2017,3,Killing
29.670471,0.681898,"ADF combatants and unidentified men carrying crude weapons and firearms killed 22 men, three women and an FARDC soldier on the Mbau-Kamango road at the place called ""Kilometer 40"", in Beni territory.","ADF combatants and unidentified men carrying crude weapons and firearms killed 22 men, three women and an FARDC soldier on the Mbau-Kamango road at the place called ""Kilometer 40"", in Beni territory. The assailants released several women so that they could relay the news of the massacre. ",10/7/2017,10,Killing
29.205,-1.60293,FDLR-FOCA combatants shot and wounded men and women selling embers in Rusayo in Nyiragongo territory.,FDLR-FOCA combatants shot and wounded men and women selling embers in Rusayo in Nyiragongo territory. ,10/7/2017,1,Serious Injury
28.83859,-1.16326,CNRD militia group allegedly clashed with Nyatura/Kasongo militias at Kabukomo in Masisi terrirory.,"The CNRD allegedly clashed with Nyatura/Kasongo militias at Kabukomo, Masisi territory. No further details about the incident were provided.",10/7/2017,1,Clash
29.670471,0.681898,Unidentified men carrying crude weapons and firearms attacked the FARDC and MONUSCO positions on the Mbau-Kamango road in Beni territory over a period of six days.,"ADF, possibly in collaboration with another armed group, attacked the FARDC and MONUSCO positions on the Mbau-Kamango road in Beni territory over a period of six days. An FARDC soldier died and seven were injured, two UN peacekeepers died and eighteen were wounded. One of the assailants also died.&nbsp;&nbsp;",10/7/2017,3,Clash
29.82856,0.734,ADF fighters attacked FARDC base at Madina and Canada villages in Beni territory,"Alleged ADF fighters attacked the FARDC base at Madina and Canada villages in Beni territory on 07 October 2017, around 04:00 hours.&nbsp;",10/7/2017,1,Clash
28.66676,-2.27906,"An FARDC patrol shot and killed a 16-year-old boy close to a prayer hall in Bitale center, Kalehe territory.","An FARDC patrol shot and killed a 16-year-old boy close to a prayer hall in Bitale center, Kalehe territory. ",10/7/2017,3,Killing
29.015327,-0.644033,NDC-R Mai-Mai fighters allegedly attacked a mining area at Karambi village in Lubero territory,"NDC-R fighters allegedly attacked a mining area at Karambi village in Lubero territory. NDC killed one person, robbed gold from miners and allegedly kidnapped two miners but later released them.&nbsp;",10/7/2017,3,Killing
29.316532,-0.139731,The FARDC looted Radio Moto Butembo-Beni radio station in Masereka in Lubero territory.,"The FARDC looted Radio Moto Butembo-Beni radio station in Masereka in Lubero territory. The assailants stole a radio transmitter, a mixing table, an electric converter, other radio equipment, solar panels and batteries. ",10/7/2017,1,Looting
29.24835,-3.06063,FARDC troops clashed with an unidentified armed group attempting to rob cows at Rusabagi village in Uvira territory,FARDC troops clashed with an unidentified armed group attempting to rob cows at Rusabagi village in Uvira territory. At least one FARDC soldier was killed and two cowherds were injured. ,10/7/2017,3,Clash
29.486446,0.501416,Four men carrying crude weapons broke into a house in the Kasabinyole neighborhood of Beni.,"Four men carrying crude weapons broke into a house in the Kasabinyole neighborhood of Beni. The assailants stole $800, a motorcycle and a solar panel. ",10/7/2017,1,Looting
28.81576,-3.9444,FARDC soldiers raped six women at a FONER check point in Bangwe in the territory of Fizi.,"FARDC soldiers raped six women at a FONER check point in Bangwe in the territory of Fizi. Subsequently, other FARDC who came to inquire about the situation looted money, telephones and other goods. ",10/6/2017,5,Rape
28.98184,-2.85714,Unidentified armed men broke into a house in the village of Bandari in Uvira territory.,Unidentified armed men broke into a house in the village of Bandari in Uvira territory. The assailants shot and killed a 71-year-old man. ,10/6/2017,3,Killing
29.212739,-1.660971,An FARDC soldier shot and wounded a 38-year-old woman in the Kahembe neighborhood of Goma.,An FARDC soldier shot and wounded a 38-year-old woman in the Kahembe neighborhood of Goma. ,10/6/2017,1,Serious Injury
