publication_date,report_date,country,province,health_zone,confirmed_cases,probable_cases,total_cases,confirmed_deaths,total_deaths,total_suspected_cases,new_deaths,new_cured,total_cured,new_suspected_cases,old_suspected_cases,confirmed_cases_change,probable_cases_change,total_cases_change,confirmed_deaths_change,total_deaths_change,total_suspected_cases_change,source
2018-10-21,2018-10-20,COD,North Kivu,Butembo,16,2,18,7,9,4,0,0,5,4,0,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21oct-erratum
2018-10-21,2018-10-20,COD,North Kivu,Goma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21oct-erratum
2018-10-21,2018-10-20,COD,North Kivu,Kalunguta,2,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21oct-erratum
2018-10-21,2018-10-20,COD,North Kivu,Lubero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21oct-erratum
2018-10-21,2018-10-20,COD,North Kivu,Mabalako,71,21,92,46,67,3,0,0,29,3,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21oct-erratum
2018-10-21,2018-10-20,COD,North Kivu,Masereka,4,0,4,1,1,1,0,0,0,1,0,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21oct-erratum
2018-10-21,2018-10-20,COD,North Kivu,Musienene,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21oct-erratum
2018-10-21,2018-10-20,COD,North Kivu,Oicha,2,1,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21oct-erratum
2018-10-21,2018-10-20,COD,Ituri,Komanda,1,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21oct-erratum
2018-10-21,2018-10-20,COD,Ituri,Mandima,9,2,11,1,3,0,0,0,3,0,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21oct-erratum
2018-10-21,2018-10-20,COD,Ituri,Tchomia,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_21oct-erratum
2018-10-20,2018-10-19,COD,North Kivu,Beni,93,8,101,59,67,24,4,2,21,24,0,6,0,6,4,4,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20oct
2018-10-20,2018-10-19,COD,North Kivu,Butembo,16,2,18,7,9,6,1,1,5,6,0,2,0,2,1,1,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20oct
2018-10-20,2018-10-19,COD,North Kivu,Goma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20oct
2018-10-20,2018-10-19,COD,North Kivu,Kalunguta,2,0,2,1,1,2,0,0,1,2,0,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20oct
2018-10-20,2018-10-19,COD,North Kivu,Lubero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20oct
2018-10-20,2018-10-19,COD,North Kivu,Mabalako,71,21,92,46,67,4,0,0,29,4,0,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20oct
2018-10-20,2018-10-19,COD,North Kivu,Masereka,4,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20oct
2018-10-20,2018-10-19,COD,North Kivu,Musienene,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20oct
2018-10-20,2018-10-19,COD,North Kivu,Oicha,2,1,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20oct
2018-10-20,2018-10-19,COD,Ituri,Komanda,1,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20oct
2018-10-20,2018-10-19,COD,Ituri,Mandima,9,2,11,1,3,1,0,0,3,1,0,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20oct
2018-10-20,2018-10-19,COD,Ituri,Tchomia,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_20oct
2018-10-19,2018-10-18,COD,North Kivu,Beni,87,8,95,55,63,23,3,1,19,23,0,4,0,4,3,3,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_19oct
2018-10-19,2018-10-18,COD,North Kivu,Butembo,14,2,16,6,8,7,0,0,4,7,0,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_19oct
2018-10-19,2018-10-18,COD,North Kivu,Goma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_19oct
2018-10-19,2018-10-18,COD,North Kivu,Kalunguta,2,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_19oct
2018-10-19,2018-10-18,COD,North Kivu,Lubero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_19oct
2018-10-19,2018-10-18,COD,North Kivu,Mabalako,71,21,92,46,67,2,0,0,29,2,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_19oct
2018-10-19,2018-10-18,COD,North Kivu,Masereka,4,0,4,1,1,3,0,0,0,3,0,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_19oct
2018-10-19,2018-10-18,COD,North Kivu,Musienene,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_19oct
2018-10-19,2018-10-18,COD,North Kivu,Oicha,2,1,3,0,1,0,0,0,2,0,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_19oct
2018-10-19,2018-10-18,COD,Ituri,Komanda,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_19oct
2018-10-19,2018-10-18,COD,Ituri,Mandima,9,2,11,1,3,3,0,0,3,3,0,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_19oct
2018-10-19,2018-10-18,COD,Ituri,Tchomia,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_19oct
2018-10-18,2018-10-17,COD,North Kivu,Beni,83,8,91,52,60,27,2,0,18,27,0,3,0,3,2,2,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_18oct
2018-10-18,2018-10-17,COD,North Kivu,Butembo,14,2,16,6,8,10,0,0,4,10,0,0,0,0,0,0,6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_18oct
2018-10-18,2018-10-17,COD,North Kivu,Goma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_18oct
2018-10-18,2018-10-17,COD,North Kivu,Kalunguta,2,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_18oct
2018-10-18,2018-10-17,COD,North Kivu,Lubero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_18oct
2018-10-18,2018-10-17,COD,North Kivu,Mabalako,71,21,92,46,67,3,0,0,29,3,0,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_18oct
2018-10-18,2018-10-17,COD,North Kivu,Masereka,4,0,4,1,1,2,0,0,0,2,0,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_18oct
2018-10-18,2018-10-17,COD,North Kivu,Musienene,0,1,1,0,1,2,0,0,0,2,0,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_18oct
2018-10-18,2018-10-17,COD,North Kivu,Oicha,2,1,3,0,1,1,0,0,2,1,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_18oct
2018-10-18,2018-10-17,COD,Ituri,Komanda,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_18oct
2018-10-18,2018-10-17,COD,Ituri,Mandima,9,2,11,1,3,0,0,0,3,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_18oct
2018-10-18,2018-10-17,COD,Ituri,Tchomia,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_18oct
2018-10-17,2018-10-16,COD,North Kivu,Beni,80,8,88,50,58,25,3,0,18,25,0,3,0,3,3,3,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_17oct
2018-10-17,2018-10-16,COD,North Kivu,Butembo,14,2,16,6,8,4,0,0,4,4,0,1,0,1,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_17oct
2018-10-17,2018-10-16,COD,North Kivu,Goma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_17oct
2018-10-17,2018-10-16,COD,North Kivu,Kalunguta,2,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_17oct
2018-10-17,2018-10-16,COD,North Kivu,Lubero,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_17oct
2018-10-17,2018-10-16,COD,North Kivu,Mabalako,71,21,92,46,67,1,0,0,29,1,0,0,0,0,0,0,-5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_17oct
2018-10-17,2018-10-16,COD,North Kivu,Masereka,4,0,4,1,1,1,0,0,0,1,0,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_17oct
2018-10-17,2018-10-16,COD,North Kivu,Musienene,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_17oct
2018-10-17,2018-10-16,COD,North Kivu,Oicha,2,1,3,0,1,1,0,0,2,1,0,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_17oct
2018-10-17,2018-10-16,COD,Ituri,Komanda,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_17oct
2018-10-17,2018-10-16,COD,Ituri,Mandima,9,2,11,1,3,0,0,0,3,0,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_17oct
2018-10-17,2018-10-16,COD,Ituri,Tchomia,2,0,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_17oct
2018-10-16,2018-10-15,COD,North Kivu,Beni,77,8,85,47,55,21,0,2,18,21,0,1,0,1,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_16oct
2018-10-16,2018-10-15,COD,North Kivu,Butembo,13,2,15,6,8,3,0,0,4,3,0,1,0,1,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_16oct
2018-10-16,2018-10-15,COD,North Kivu,Goma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_16oct
2018-10-16,2018-10-15,COD,North Kivu,Kalunguta,2,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_16oct
2018-10-16,2018-10-15,COD,North Kivu,Mabalako,71,21,92,46,67,6,0,0,29,6,0,0,0,0,0,0,6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_16oct
2018-10-16,2018-10-15,COD,North Kivu,Masereka,4,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_16oct
2018-10-16,2018-10-15,COD,North Kivu,Musienene,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_16oct
2018-10-16,2018-10-15,COD,North Kivu,Oicha,2,1,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_16oct
2018-10-16,2018-10-15,COD,Ituri,Komanda,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_16oct
2018-10-16,2018-10-15,COD,Ituri,Mandima,9,2,11,1,3,1,0,0,3,1,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_16oct
2018-10-16,2018-10-15,COD,Ituri,Tchomia,2,0,2,2,2,1,0,0,0,1,0,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_16oct
2018-10-15,2018-10-14,COD,North Kivu,Beni,76,8,84,47,55,19,4,0,16,19,0,3,0,3,4,4,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_15oct
2018-10-15,2018-10-14,COD,North Kivu,Butembo,12,2,14,6,8,3,0,0,4,3,0,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_15oct
2018-10-15,2018-10-14,COD,North Kivu,Goma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_15oct
2018-10-15,2018-10-14,COD,North Kivu,Kalunguta,2,0,2,1,1,1,0,0,1,1,0,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_15oct
2018-10-15,2018-10-14,COD,North Kivu,Mabalako,71,21,92,46,67,0,0,0,29,0,0,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_15oct
2018-10-15,2018-10-14,COD,North Kivu,Masereka,4,0,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_15oct
2018-10-15,2018-10-14,COD,North Kivu,Musienene,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_15oct
2018-10-15,2018-10-14,COD,North Kivu,Oicha,2,1,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_15oct
2018-10-15,2018-10-14,COD,Ituri,Komanda,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_15oct
2018-10-15,2018-10-14,COD,Ituri,Mandima,9,2,11,1,3,1,0,0,3,1,0,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_15oct
2018-10-15,2018-10-14,COD,Ituri,Tchomia,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_15oct
2018-10-14,2018-10-13,COD,North Kivu,Beni,73,8,81,43,51,15,2,1,16,15,0,2,0,2,2,2,15,https://mailchi.mp/sante.gouv.cd/ebola_kivu_14oct
2018-10-14,2018-10-13,COD,North Kivu,Butembo,12,2,14,6,8,1,1,0,4,1,0,1,0,1,1,1,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_14oct
2018-10-14,2018-10-13,COD,North Kivu,Goma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_14oct
2018-10-14,2018-10-13,COD,North Kivu,Kalunguta,2,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_14oct
2018-10-14,2018-10-13,COD,North Kivu,Mabalako,71,21,92,46,67,2,2,0,29,2,0,0,0,0,2,2,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_14oct
2018-10-14,2018-10-13,COD,North Kivu,Masereka,4,0,4,1,1,1,0,0,0,1,0,1,0,1,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_14oct
2018-10-14,2018-10-13,COD,North Kivu,Musienene,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_14oct
2018-10-14,2018-10-13,COD,North Kivu,Oicha,2,1,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_14oct
2018-10-14,2018-10-13,COD,Ituri,Komanda,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_14oct
2018-10-14,2018-10-13,COD,Ituri,Mandima,9,2,11,1,3,4,0,0,3,4,0,0,0,0,0,0,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_14oct
2018-10-14,2018-10-13,COD,Ituri,Tchomia,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_14oct
2018-10-13,2018-10-12,COD,North Kivu,Beni,71,8,79,41,49,0,0,0,15,,0,2,0,2,0,0,-21,https://mailchi.mp/sante.gouv.cd/ebola_kivu_13oct
2018-10-13,2018-10-12,COD,North Kivu,Butembo,11,2,13,5,7,0,0,0,4,,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_13oct
2018-10-13,2018-10-12,COD,North Kivu,Goma,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_13oct
2018-10-13,2018-10-12,COD,North Kivu,Kalunguta,2,0,2,1,1,0,0,0,1,,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_13oct
2018-10-13,2018-10-12,COD,North Kivu,Mabalako,71,21,92,44,65,0,0,0,29,,0,0,0,0,0,0,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_13oct
2018-10-13,2018-10-12,COD,North Kivu,Masereka,3,0,3,1,1,0,0,0,0,,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_13oct
2018-10-13,2018-10-12,COD,North Kivu,Musienene,0,1,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_13oct
2018-10-13,2018-10-12,COD,North Kivu,Oicha,2,1,3,0,1,0,0,0,2,,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_13oct
2018-10-13,2018-10-12,COD,Ituri,Komanda,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_13oct
2018-10-13,2018-10-12,COD,Ituri,Mandima,9,2,11,1,3,0,0,0,3,,0,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_13oct
2018-10-13,2018-10-12,COD,Ituri,Tchomia,2,0,2,2,2,0,0,0,0,,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_13oct
2018-10-12,2018-10-11,COD,North Kivu,Beni,69,8,77,41,49,21,4,0,15,21,0,3,0,3,4,4,10,https://mailchi.mp/sante.gouv.cd/ebola_kivu_12oct
2018-10-12,2018-10-11,COD,North Kivu,Butembo,11,2,13,5,7,1,0,0,4,1,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_12oct
2018-10-12,2018-10-11,COD,North Kivu,Goma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_12oct
2018-10-12,2018-10-11,COD,North Kivu,Kalunguta,2,0,2,1,1,1,1,0,1,1,0,1,0,1,1,1,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_12oct
2018-10-12,2018-10-11,COD,North Kivu,Mabalako,71,21,92,44,65,4,0,1,29,4,0,1,0,1,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_12oct
2018-10-12,2018-10-11,COD,North Kivu,Masereka,3,0,3,1,1,1,0,0,0,1,0,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_12oct
2018-10-12,2018-10-11,COD,North Kivu,Musienene,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_12oct
2018-10-12,2018-10-11,COD,North Kivu,Oicha,2,1,3,0,1,1,0,0,2,1,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_12oct
2018-10-12,2018-10-11,COD,Ituri,Komanda,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_12oct
2018-10-12,2018-10-11,COD,Ituri,Mandima,9,2,11,1,3,2,0,0,3,2,0,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_12oct
2018-10-12,2018-10-11,COD,Ituri,Tchomia,2,0,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_12oct
2018-10-11,2018-10-10,COD,North Kivu,Beni,66,8,74,37,45,11,3,0,15,11,0,5,0,5,3,3,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_11oct_erratum
2018-10-11,2018-10-10,COD,North Kivu,Butembo,11,2,13,5,7,1,0,0,4,1,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_11oct_erratum
2018-10-11,2018-10-10,COD,North Kivu,Goma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_11oct_erratum
2018-10-11,2018-10-10,COD,North Kivu,Kalunguta,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_11oct_erratum
2018-10-11,2018-10-10,COD,North Kivu,Mabalako,70,21,91,44,65,5,0,0,28,5,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_11oct_erratum
2018-10-11,2018-10-10,COD,North Kivu,Masereka,3,0,3,1,1,3,0,0,0,3,0,1,0,1,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_11oct_erratum
2018-10-11,2018-10-10,COD,North Kivu,Musienene,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_11oct_erratum
2018-10-11,2018-10-10,COD,North Kivu,Oicha,2,1,3,0,1,1,0,0,2,1,0,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_11oct_erratum
2018-10-11,2018-10-10,COD,Ituri,Komanda,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_11oct_erratum
2018-10-11,2018-10-10,COD,Ituri,Mandima,9,2,11,1,3,4,0,0,3,4,0,0,0,0,0,0,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_11oct_erratum
2018-10-11,2018-10-10,COD,Ituri,Tchomia,2,0,2,2,2,1,0,0,0,1,0,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_11oct_erratum
2018-10-10,2018-10-09,COD,North Kivu,Beni,61,8,69,34,42,15,4,2,15,15,0,6,0,6,4,4,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_10oct
2018-10-10,2018-10-09,COD,North Kivu,Butembo,11,2,13,5,7,1,0,0,4,1,0,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_10oct
2018-10-10,2018-10-09,COD,North Kivu,Goma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_10oct
2018-10-10,2018-10-09,COD,North Kivu,Kalunguta,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_10oct
2018-10-10,2018-10-09,COD,North Kivu,Mabalako,70,21,91,44,65,5,0,0,28,5,0,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_10oct
2018-10-10,2018-10-09,COD,North Kivu,Masereka,2,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_10oct
2018-10-10,2018-10-09,COD,North Kivu,Musienene,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_10oct
2018-10-10,2018-10-09,COD,North Kivu,Oicha,2,1,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_10oct
2018-10-10,2018-10-09,COD,Ituri,Komanda,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_10oct
2018-10-10,2018-10-09,COD,Ituri,Mandima,9,2,11,1,3,0,0,0,3,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_10oct
2018-10-10,2018-10-09,COD,Ituri,Tchomia,2,0,2,2,2,3,0,0,0,3,0,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_10oct
2018-10-09,2018-10-08,COD,North Kivu,Beni,55,8,63,30,38,14,3,1,13,14,0,6,0,6,3,3,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_9oct-erratum
2018-10-09,2018-10-08,COD,North Kivu,Butembo,11,2,13,5,7,2,0,0,4,2,0,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_9oct-erratum
2018-10-09,2018-10-08,COD,North Kivu,Goma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_9oct-erratum
2018-10-09,2018-10-08,COD,North Kivu,Kalunguta,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_9oct-erratum
2018-10-09,2018-10-08,COD,North Kivu,Mabalako,70,21,91,44,65,2,0,0,28,2,0,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_9oct-erratum
2018-10-09,2018-10-08,COD,North Kivu,Masereka,2,0,2,1,1,0,0,0,0,0,0,1,0,1,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_9oct-erratum
2018-10-09,2018-10-08,COD,North Kivu,Musienene,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_9oct-erratum
2018-10-09,2018-10-08,COD,North Kivu,Oicha,2,1,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_9oct-erratum
2018-10-09,2018-10-08,COD,Ituri,Komanda,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_9oct-erratum
